279443211@7.4264707/43.7374911,43.7374911,7.4264707
250259426@7.4279687/43.7379148,43.7379148,7.4279687
4940452494@7.4278087/43.7378448,43.7378448,7.4278087
3538613588@7.4276449/43.7377796,43.7377796,7.4276449
7161188098@7.4274775/43.7377193,43.7377193,7.4274775
9446115302@7.4273068/43.7376640,43.737664,7.4273068
4940452496@7.4299866/43.7440127,43.7440127,7.4299866
21918815@7.4299393/43.7439218,43.7439218,7.4299393
4940452487@7.4298963/43.7438298,43.7438298,7.4298963
4940452495@7.4298579/43.7437367,43.7437367,7.4298579
273246852@7.4298240/43.7436427,43.7436427,7.429824
21918825@7.4297948/43.7435479,43.7435479,7.4297948
2399195735@7.4184110/43.7319247,43.7319247,7.418411
1079045359@7.4198457/43.7319537,43.7319537,7.4198457
1079045454@7.4200158/43.7319654,43.7319654,7.4200158
4940582902@7.4201836/43.7319890,43.731989,7.4201836
4940582904@7.4203475/43.7320241,43.7320241,7.4203475
4940582903@7.4205059/43.7320705,43.7320705,7.4205059
1079045420@7.4206574/43.7321276,43.7321276,7.4206574
1079045420@7.4206574/43.7321276,43.7321276,7.4206574
4940582905@7.4207218/43.7321385,43.7321385,7.4207218
1079045349@7.4207880/43.7321396,43.7321396,7.420788
1870384822@7.4208532/43.7321311,43.7321311,7.4208532
1870384824@7.4210606/43.7320968,43.7320968,7.4210606
1079045459@7.4178064/43.7323416,43.7323416,7.4178064
4940692947@7.4178574/43.7323215,43.7323215,7.4178574
4940692950@7.4182648/43.7321612,43.7321612,7.4182648
4940692948@7.4182986/43.7321410,43.732141,7.4182986
4940692949@7.4183173/43.7321165,43.7321165,7.4183173
4940692946@7.4183272/43.7321022,43.7321022,7.4183272
1079045346@7.4183468/43.7320740,43.732074,7.4183468
4940452728@7.4319668/43.7465094,43.7465094,7.4319668
12421715360@7.4326049/43.7468759,43.7468759,7.4326049
3420017414@7.4328121/43.7469949,43.7469949,7.4328121
12421715357@7.4328605/43.7470233,43.7470233,7.4328605
4940452730@7.4330328/43.7471244,43.7471244,7.4330328
4940452732@7.4332380/43.7472494,43.7472494,7.433238
4940452731@7.4334566/43.7473928,43.7473928,7.4334566
4940452733@7.4336349/43.7474953,43.7474953,7.4336349
12421659773@7.4344177/43.7479471,43.7479471,7.4344177
4940452735@7.4344483/43.7479647,43.7479647,7.4344483
21919238@7.4315599/43.7462686,43.7462686,7.4315599
1079750651@7.4313779/43.7461582,43.7461582,7.4313779
1079750370@7.4311160/43.7459560,43.745956,7.431116
1079750956@7.4309865/43.7458405,43.7458405,7.4309865
1079750728@7.4308961/43.7457188,43.7457188,7.4308961
1079751567@7.4307503/43.7455581,43.7455581,7.4307503
1079751325@7.4308480/43.7454979,43.7454979,7.430848
21918790@7.4308902/43.7455253,43.7455253,7.4308902
1079750913@7.4310033/43.7456824,43.7456824,7.4310033
25242942@7.4312020/43.7459134,43.7459134,7.431202
1079750695@7.4314233/43.7461327,43.7461327,7.4314233
21919238@7.4315599/43.7462686,43.7462686,7.4315599
642353788@7.4348795/43.7476316,43.7476316,7.4348795
1079751331@7.4348707/43.7476789,43.7476789,7.4348707
9400287686@7.4348527/43.7476955,43.7476955,7.4348527
1079750198@7.4348241/43.7477122,43.7477122,7.4348241
9400287688@7.4347823/43.7477192,43.7477192,7.4347823
1079750504@7.4347366/43.7477096,43.7477096,7.4347366
25211216@7.4220391/43.7375157,43.7375157,7.4220391
4940452482@7.4218739/43.7374764,43.7374764,7.4218739
4940452484@7.4217108/43.7374328,43.7374328,7.4217108
25211267@7.4215500/43.7373850,43.737385,7.42155
4940452481@7.4213917/43.7373331,43.7373331,7.4213917
4940452483@7.4212361/43.7372770,43.737277,7.4212361
1780810197@7.4210834/43.7372170,43.737217,7.4210834
25211277@7.4209338/43.7371530,43.737153,7.4209338
25242946@7.4334133/43.7467199,43.7467199,7.4334133
1204288416@7.4335170/43.7467913,43.7467913,7.433517
10688011473@7.4336055/43.7468414,43.7468414,7.4336055
25239182@7.4278737/43.7384786,43.7384786,7.4278737
1737272391@7.4279512/43.7385330,43.738533,7.4279512
5504165634@7.4280638/43.7386121,43.7386121,7.4280638
25238698@7.4193988/43.7379362,43.7379362,7.4193988
8733465494@7.4193947/43.7379834,43.7379834,7.4193947
25238703@7.4193920/43.7380396,43.7380396,7.419392
8733465497@7.4193853/43.7380822,43.7380822,7.4193853
3883559299@7.4193710/43.7381177,43.7381177,7.419371
25238669@7.4194711/43.7377612,43.7377612,7.4194711
25238668@7.4194505/43.7377848,43.7377848,7.4194505
8733465496@7.4194308/43.7378271,43.7378271,7.4194308
25238679@7.4194167/43.7378716,43.7378716,7.4194167
8733465495@7.4194071/43.7379007,43.7379007,7.4194071
25238698@7.4193988/43.7379362,43.7379362,7.4193988
25197962@7.4196041/43.7377617,43.7377617,7.4196041
1079751228@7.4195756/43.7377976,43.7377976,7.4195756
8733465489@7.4195594/43.7378184,43.7378184,7.4195594
11909558482@7.4195480/43.7378331,43.7378331,7.419548
1079751441@7.4195374/43.7378468,43.7378468,7.4195374
3883559291@7.4195147/43.7378799,43.7378799,7.4195147
25197985@7.4192226/43.7384596,43.7384596,7.4192226
4937667917@7.4192318/43.7384896,43.7384896,7.4192318
8733488629@7.4192621/43.7385378,43.7385378,7.4192621
4937667918@7.4192917/43.7385704,43.7385704,7.4192917
4937667919@7.4193787/43.7386486,43.7386486,7.4193787
25197990@7.4194534/43.7387040,43.738704,7.4194534
1079750132@7.4195296/43.7387607,43.7387607,7.4195296
1265685594@7.4175340/43.7383079,43.7383079,7.417534
1265685498@7.4176935/43.7383364,43.7383364,7.4176935
3883559306@7.4177384/43.7383613,43.7383613,7.4177384
1265685629@7.4177733/43.7383981,43.7383981,7.4177733
3883559309@7.4177951/43.7384399,43.7384399,7.4177951
1265685505@7.4178126/43.7384936,43.7384936,7.4178126
3883559319@7.4178093/43.7385410,43.738541,7.4178093
1265685525@7.4177938/43.7385731,43.7385731,7.4177938
1265685599@7.4177321/43.7386719,43.7386719,7.4177321
1265685584@7.4176561/43.7387942,43.7387942,7.4176561
1265685540@7.4176601/43.7388313,43.7388313,7.4176601
3883559333@7.4176847/43.7388613,43.7388613,7.4176847
1265685637@7.4177295/43.7388720,43.738872,7.4177295
1265685547@7.4177818/43.7388655,43.7388655,7.4177818
1265685538@7.4178901/43.7388051,43.7388051,7.4178901
1265685625@7.4179574/43.7387639,43.7387639,7.4179574
9532542930@7.4180299/43.7387152,43.7387152,7.4180299
3883559324@7.4180865/43.7386611,43.7386611,7.4180865
1265685569@7.4181154/43.7386370,43.738637,7.4181154
1265685597@7.4182149/43.7385866,43.7385866,7.4182149
1265685589@7.4183196/43.7385343,43.7385343,7.4183196
3883559317@7.4183430/43.7385362,43.7385362,7.418343
1265685529@7.4183625/43.7385459,43.7385459,7.4183625
3883559320@7.4183730/43.7385632,43.7385632,7.418373
1265685575@7.4183705/43.7385827,43.7385827,7.4183705
1265685552@7.4183347/43.7386091,43.7386091,7.4183347
9532542929@7.4182398/43.7386399,43.7386399,7.4182398
1265685579@7.4181586/43.7386797,43.7386797,7.4181586
1265685545@7.4180996/43.7387397,43.7387397,7.4180996
9532542928@7.4180896/43.7388114,43.7388114,7.4180896
1265685632@7.4181020/43.7389185,43.7389185,7.418102
1265685620@7.4181249/43.7389682,43.7389682,7.4181249
6438988308@7.4181501/43.7389759,43.7389759,7.4181501
1570717300@7.4181954/43.7389898,43.7389898,7.4181954
1347117271@7.4198297/43.7365726,43.7365726,7.4198297
1878844645@7.4200892/43.7369504,43.7369504,7.4200892
1878844646@7.4201575/43.7370809,43.7370809,7.4201575
1878844650@7.4201985/43.7371759,43.7371759,7.4201985
1347117284@7.4202349/43.7373093,43.7373093,7.4202349
1347117303@7.4202911/43.7376732,43.7376732,7.4202911
1347117303@7.4202911/43.7376732,43.7376732,7.4202911
1690189828@7.4203651/43.7379469,43.7379469,7.4203651
1347551322@7.4203758/43.7379838,43.7379838,7.4203758
1079750450@7.4194594/43.7388014,43.7388014,7.4194594
6471920410@7.4194072/43.7388357,43.7388357,7.4194072
1690189876@7.4193676/43.7388641,43.7388641,7.4193676
1570717306@7.4190068/43.7390528,43.7390528,7.4190068
1570717311@7.4189402/43.7390667,43.7390667,7.4189402
7867823409@7.4186246/43.7391214,43.7391214,7.4186246
1570717345@7.4184295/43.7391546,43.7391546,7.4184295
1570717350@7.4183084/43.7391661,43.7391661,7.4183084
7867823408@7.4182595/43.7391557,43.7391557,7.4182595
1570717341@7.4182154/43.7391308,43.7391308,7.4182154
6438988310@7.4181964/43.7390946,43.7390946,7.4181964
1570717309@7.4181861/43.7390654,43.7390654,7.4181861
6438988312@7.4181820/43.7390543,43.7390543,7.418182
7867823407@7.4181799/43.7390235,43.7390235,7.4181799
1570717300@7.4181954/43.7389898,43.7389898,7.4181954
25201047@7.4134810/43.7319548,43.7319548,7.413481
8829633354@7.4134866/43.7320412,43.7320412,7.4134866
3441947232@7.4134971/43.7322431,43.7322431,7.4134971
10665475073@7.4135041/43.7323750,43.732375,7.4135041
25201053@7.4135170/43.7325389,43.7325389,7.413517
456295779@7.4135541/43.7328469,43.7328469,7.4135541
25200462@7.4135989/43.7331622,43.7331622,7.4135989
3013026444@7.4136193/43.7332771,43.7332771,7.4136193
3242610080@7.4136293/43.7333018,43.7333018,7.4136293
3242610063@7.4136512/43.7333427,43.7333427,7.4136512
374098943@7.4104159/43.7313545,43.7313545,7.4104159
440135618@7.4110322/43.7315753,43.7315753,7.4110322
374098946@7.4112256/43.7316350,43.731635,7.4112256
374098949@7.4113635/43.7316660,43.731666,7.4113635
374098950@7.4115803/43.7317000,43.7317,7.4115803
1074584579@7.4117964/43.7317032,43.7317032,7.4117964
374098952@7.4121647/43.7316767,43.7316767,7.4121647
374098954@7.4123157/43.7316894,43.7316894,7.4123157
374098955@7.4124798/43.7317491,43.7317491,7.4124798
3241468403@7.4125613/43.7318029,43.7318029,7.4125613
374101670@7.4083647/43.7289641,43.7289641,7.4083647
9404275023@7.4083512/43.7290112,43.7290112,7.4083512
9404275022@7.4083532/43.7290659,43.7290659,7.4083532
1675201532@7.4083739/43.7291206,43.7291206,7.4083739
1675201535@7.4084111/43.7292263,43.7292263,7.4084111
9404275021@7.4084457/43.7293159,43.7293159,7.4084457
1675201537@7.4084857/43.7293872,43.7293872,7.4084857
9404275020@7.4085443/43.7294788,43.7294788,7.4085443
4970548842@7.4086036/43.7295764,43.7295764,7.4086036
1675201538@7.4087551/43.7298028,43.7298028,7.4087551
6482705870@7.4088688/43.7299788,43.7299788,7.4088688
3416090599@7.4216028/43.7403292,43.7403292,7.4216028
2440530688@7.4218601/43.7405768,43.7405768,7.4218601
2440530755@7.4221149/43.7408045,43.7408045,7.4221149
2440530727@7.4228726/43.7415602,43.7415602,7.4228726
2440530723@7.4260390/43.7449930,43.744993,7.426039
2440530653@7.4271548/43.7461052,43.7461052,7.4271548
2440530733@7.4297431/43.7483063,43.7483063,7.4297431
8762145225@7.4319506/43.7500405,43.7500405,7.4319506
2440530739@7.4337610/43.7511807,43.7511807,7.433761
2440530666@7.4348246/43.7516892,43.7516892,7.4348246
2440530757@7.4364620/43.7524178,43.7524178,7.436462
2440530731@7.4378166/43.7529195,43.7529195,7.4378166
2440530695@7.4393078/43.7533341,43.7533341,7.4393078
8762145223@7.4404478/43.7535783,43.7535783,7.4404478
2440530762@7.4415421/43.7537584,43.7537584,7.4415421
2440530690@7.4427599/43.7538631,43.7538631,7.4427599
2440530766@7.4455628/43.7539174,43.7539174,7.4455628
2440530656@7.4461367/43.7539444,43.7539444,7.4461367
2440530658@7.4468192/43.7540204,43.7540204,7.4468192
8762139301@7.4471332/43.7540684,43.7540684,7.4471332
2440530660@7.4474055/43.7541207,43.7541207,7.4474055
8762145145@7.4477220/43.7542041,43.7542041,7.447722
2440530720@7.4480038/43.7543180,43.754318,7.4480038
21917586@7.4239342/43.7399395,43.7399395,7.4239342
1079750859@7.4240395/43.7399624,43.7399624,7.4240395
1079751108@7.4242892/43.7400880,43.740088,7.4242892
6152414422@7.4243790/43.7401224,43.7401224,7.424379
1690130866@7.4221175/43.7370216,43.7370216,7.4221175
1726583800@7.4225510/43.7370662,43.7370662,7.422551
1737366158@7.4227661/43.7370944,43.7370944,7.4227661
6485591442@7.4227884/43.7370980,43.737098,7.4227884
21911883@7.4229093/43.7371175,43.7371175,7.4229093
1737366161@7.4231363/43.7371615,43.7371615,7.4231363
6485591443@7.4231444/43.7371633,43.7371633,7.4231444
21911886@7.4234985/43.7372399,43.7372399,7.4234985
11449741814@7.4236087/43.7372639,43.7372639,7.4236087
5601806432@7.4236281/43.7372681,43.7372681,7.4236281
6485591445@7.4237413/43.7372923,43.7372923,7.4237413
252387589@7.4240136/43.7373476,43.7373476,7.4240136
21917445@7.4270609/43.7406136,43.7406136,7.4270609
1204288305@7.4271661/43.7406985,43.7406985,7.4271661
11146701024@7.4276654/43.7411907,43.7411907,7.4276654
1204288385@7.4278578/43.7413801,43.7413801,7.4278578
252417946@7.4280815/43.7416059,43.7416059,7.4280815
12421715694@7.4283093/43.7418409,43.7418409,7.4283093
1789813051@7.4283873/43.7419214,43.7419214,7.4283873
1789813052@7.4284263/43.7419872,43.7419872,7.4284263
1789813053@7.4284853/43.7421636,43.7421636,7.4284853
9532804379@7.4284862/43.7422493,43.7422493,7.4284862
1204288501@7.4285174/43.7423514,43.7423514,7.4285174
7841390730@7.4285482/43.7424396,43.7424396,7.4285482
252418107@7.4288349/43.7431913,43.7431913,7.4288349
1204288350@7.4291274/43.7437824,43.7437824,7.4291274
9532804381@7.4293005/43.7441724,43.7441724,7.4293005
9532804382@7.4294749/43.7444824,43.7444824,7.4294749
252418108@7.4295597/43.7445960,43.744596,7.4295597
3460506730@7.4296196/43.7446502,43.7446502,7.4296196
1079751084@7.4297334/43.7447533,43.7447533,7.4297334
3460506736@7.4301093/43.7450514,43.7450514,7.4301093
1079750854@7.4305027/43.7453643,43.7453643,7.4305027
252418109@7.4305742/43.7454269,43.7454269,7.4305742
1079751575@7.4306594/43.7454678,43.7454678,7.4306594
21912099@7.4251499/43.7397216,43.7397216,7.4251499
4317081672@7.4251861/43.7397912,43.7397912,7.4251861
280489924@7.4251916/43.7398009,43.7398009,7.4251916
1699777655@7.4252814/43.7399449,43.7399449,7.4252814
3013026461@7.4254724/43.7402526,43.7402526,7.4254724
25240090@7.4255183/43.7402996,43.7402996,7.4255183
21915639@7.4256003/43.7404449,43.7404449,7.4256003
267985520@7.4298880/43.7402056,43.7402056,7.429888
11409061504@7.4298655/43.7400324,43.7400324,7.4298655
4664149115@7.4298286/43.7398605,43.7398605,7.4298286
11409061503@7.4297775/43.7396905,43.7396905,7.4297775
250259418@7.4297124/43.7395230,43.739523,7.4297124
11409061502@7.4296334/43.7393587,43.7393587,7.4296334
4664149113@7.4295410/43.7391981,43.7391981,7.429541
11409061501@7.4294353/43.7390417,43.7390417,7.4294353
250259429@7.4293169/43.7388903,43.7388903,7.4293169
11409061500@7.4291861/43.7387442,43.7387442,7.4291861
4664149114@7.4290433/43.7386041,43.7386041,7.4290433
11409061499@7.4288892/43.7384705,43.7384705,7.4288892
250259427@7.4287243/43.7383437,43.7383437,7.4287243
11409061498@7.4285491/43.7382244,43.7382244,7.4285491
4664149116@7.4283643/43.7381128,43.7381128,7.4283643
11409061497@7.4281706/43.7380095,43.7380095,7.4281706
250259426@7.4279687/43.7379148,43.7379148,7.4279687
4317081676@7.4244312/43.7401515,43.7401515,7.4244312
1079750404@7.4246004/43.7403300,43.74033,7.4246004
258072013@7.4248469/43.7406107,43.7406107,7.4248469
258072012@7.4249329/43.7406688,43.7406688,7.4249329
258072009@7.4250137/43.7406818,43.7406818,7.4250137
6152414423@7.4250410/43.7406815,43.7406815,7.425041
9404246800@7.4251223/43.7406761,43.7406761,7.4251223
6152414424@7.4251972/43.7406566,43.7406566,7.4251972
5603791871@7.4255035/43.7404898,43.7404898,7.4255035
21915639@7.4256003/43.7404449,43.7404449,7.4256003
1699777574@7.4272971/43.7397122,43.7397122,7.4272971
25239254@7.4271448/43.7397904,43.7397904,7.4271448
25239261@7.4266025/43.7400865,43.7400865,7.4266025
265023140@7.4261788/43.7403164,43.7403164,7.4261788
1079751144@7.4258846/43.7404659,43.7404659,7.4258846
3013026472@7.4257776/43.7405161,43.7405161,7.4257776
25240089@7.4256731/43.7405657,43.7405657,7.4256731
440135668@7.4085964/43.7291010,43.729101,7.4085964
25200862@7.4086125/43.7292490,43.729249,7.4086125
9404275018@7.4086341/43.7293344,43.7293344,7.4086341
25200881@7.4086687/43.7293983,43.7293983,7.4086687
25200887@7.4087496/43.7295251,43.7295251,7.4087496
4970548835@7.4090653/43.7300037,43.7300037,7.4090653
6482705878@7.4090869/43.7300381,43.7300381,7.4090869
25200954@7.4091260/43.7300896,43.7300896,7.409126
9404246810@7.4091424/43.7301111,43.7301111,7.4091424
9400312139@7.4092068/43.7301964,43.7301964,7.4092068
9404246809@7.4092772/43.7302841,43.7302841,7.4092772
9400312138@7.4093409/43.7303582,43.7303582,7.4093409
25200975@7.4094419/43.7304560,43.730456,7.4094419
9400312140@7.4095863/43.7305869,43.7305869,7.4095863
25200978@7.4097243/43.7307055,43.7307055,7.4097243
9400312142@7.4098632/43.7308156,43.7308156,7.4098632
9400312141@7.4099873/43.7308888,43.7308888,7.4099873
25201002@7.4101457/43.7309610,43.730961,7.4101457
3423478266@7.4103043/43.7310143,43.7310143,7.4103043
443501354@7.4104982/43.7310528,43.7310528,7.4104982
25191463@7.4279534/43.7325962,43.7325962,7.4279534
25191448@7.4274739/43.7318149,43.7318149,7.4274739
6482565684@7.4131724/43.7269368,43.7269368,7.4131724
2825675731@7.4130912/43.7268786,43.7268786,7.4130912
1704201246@7.4129574/43.7267712,43.7267712,7.4129574
254470916@7.4128922/43.7266781,43.7266781,7.4128922
9914391630@7.4128709/43.7265768,43.7265768,7.4128709
254470917@7.4128620/43.7265346,43.7265346,7.412862
7781113687@7.4128362/43.7264485,43.7264485,7.4128362
254470918@7.4128265/43.7264162,43.7264162,7.4128265
7781113724@7.4127018/43.7263171,43.7263171,7.4127018
2626887944@7.4126070/43.7262418,43.7262418,7.412607
11158266459@7.4125411/43.7261895,43.7261895,7.4125411
1704201203@7.4124577/43.7261232,43.7261232,7.4124577
254470919@7.4123643/43.7260689,43.7260689,7.4123643
11158266445@7.4123164/43.7260465,43.7260465,7.4123164
1704201200@7.4121468/43.7259808,43.7259808,7.4121468
1704201198@7.4119688/43.7258556,43.7258556,7.4119688
1704201189@7.4118572/43.7258145,43.7258145,7.4118572
1704201187@7.4116222/43.7257561,43.7257561,7.4116222
1704201182@7.4115225/43.7257047,43.7257047,7.4115225
2576575152@7.4113922/43.7256145,43.7256145,7.4113922
7781113747@7.4113200/43.7255658,43.7255658,7.41132
1704201179@7.4108381/43.7252407,43.7252407,7.4108381
1704201174@7.4107725/43.7251592,43.7251592,7.4107725
9914391678@7.4107015/43.7250410,43.725041,7.4107015
1704201158@7.4106633/43.7249774,43.7249774,7.4106633
1704201152@7.4105778/43.7247853,43.7247853,7.4105778
8258591684@7.4103134/43.7245155,43.7245155,7.4103134
4452216502@7.4102641/43.7244653,43.7244653,7.4102641
1704201148@7.4102094/43.7243833,43.7243833,7.4102094
1704201144@7.4101435/43.7241592,43.7241592,7.4101435
1704201131@7.4101245/43.7239410,43.723941,7.4101245
4437785418@7.4101480/43.7238804,43.7238804,7.410148
1704201129@7.4101577/43.7238556,43.7238556,7.4101577
1704201127@7.4102218/43.7237441,43.7237441,7.4102218
1704201119@7.4104734/43.7235588,43.7235588,7.4104734
1704201112@7.4106632/43.7233895,43.7233895,7.4106632
1704201099@7.4107701/43.7232244,43.7232244,7.4107701
1704462439@7.4180998/43.7247050,43.724705,7.4180998
9914391766@7.4166871/43.7254288,43.7254288,7.4166871
9914391771@7.4155623/43.7260091,43.7260091,7.4155623
7340445016@7.4154299/43.7260769,43.7260769,7.4154299
254470730@7.4152721/43.7261352,43.7261352,7.4152721
6485591919@7.4273074/43.7375321,43.7375321,7.4273074
4317155594@7.4277242/43.7376874,43.7376874,7.4277242
21914343@7.4279727/43.7377783,43.7377783,7.4279727
21912962@7.4269003/43.7379155,43.7379155,7.4269003
6485591457@7.4269861/43.7379272,43.7379272,7.4269861
1726583850@7.4270836/43.7379396,43.7379396,7.4270836
12571844665@7.4271837/43.7379628,43.7379628,7.4271837
6485591458@7.4272394/43.7379795,43.7379795,7.4272394
25239180@7.4273118/43.7380025,43.7380025,7.4273118
6485591459@7.4273589/43.7380219,43.7380219,7.4273589
1737326354@7.4274131/43.7380454,43.7380454,7.4274131
6485591460@7.4274609/43.7380705,43.7380705,7.4274609
21912976@7.4275235/43.7381061,43.7381061,7.4275235
6485591461@7.4275613/43.7381270,43.738127,7.4275613
1737326397@7.4276028/43.7381552,43.7381552,7.4276028
25239181@7.4276709/43.7382041,43.7382041,7.4276709
1737326417@7.4277234/43.7382491,43.7382491,7.4277234
1726583792@7.4277728/43.7382975,43.7382975,7.4277728
1737326441@7.4278039/43.7383314,43.7383314,7.4278039
21912993@7.4278361/43.7383750,43.738375,7.4278361
6485591463@7.4278451/43.7383942,43.7383942,7.4278451
1737326465@7.4278578/43.7384212,43.7384212,7.4278578
25239182@7.4278737/43.7384786,43.7384786,7.4278737
1737326506@7.4278761/43.7385395,43.7385395,7.4278761
1726583844@7.4278707/43.7386026,43.7386026,7.4278707
6485591466@7.4278609/43.7386516,43.7386516,7.4278609
1737326533@7.4278577/43.7386674,43.7386674,7.4278577
21913012@7.4278429/43.7387334,43.7387334,7.4278429
1737326598@7.4278089/43.7388132,43.7388132,7.4278089
1737326604@7.4277976/43.7388340,43.738834,7.4277976
1737272404@7.4277613/43.7389006,43.7389006,7.4277613
1204288376@7.4277072/43.7389813,43.7389813,7.4277072
1738360276@7.4217461/43.7369027,43.7369027,7.4217461
1738360278@7.4217669/43.7369225,43.7369225,7.4217669
1738360291@7.4217739/43.7369358,43.7369358,7.4217739
1738360296@7.4217773/43.7369472,43.7369472,7.4217773
1738360301@7.4217753/43.7369623,43.7369623,7.4217753
1738360306@7.4217714/43.7369730,43.736973,7.4217714
1738360309@7.4217595/43.7369852,43.7369852,7.4217595
1738360315@7.4217489/43.7369919,43.7369919,7.4217489
1738360316@7.4217356/43.7369962,43.7369962,7.4217356
1738360319@7.4217142/43.7370003,43.7370003,7.4217142
25193377@7.4215169/43.7369554,43.7369554,7.4215169
272958768@7.4214726/43.7369152,43.7369152,7.4214726
272958769@7.4214517/43.7368890,43.736889,7.4214517
1738360273@7.4214463/43.7368783,43.7368783,7.4214463
272958770@7.4214454/43.7368601,43.7368601,7.4214454
25192169@7.4223724/43.7323258,43.7323258,7.4223724
11070705446@7.4223962/43.7323751,43.7323751,7.4223962
1726583806@7.4224111/43.7324262,43.7324262,7.4224111
1799099566@7.4224168/43.7324782,43.7324782,7.4224168
6444966511@7.4214168/43.7365583,43.7365583,7.4214168
10665602340@7.4214703/43.7366208,43.7366208,7.4214703
21914339@7.4215881/43.7367969,43.7367969,7.4215881
25193377@7.4215169/43.7369554,43.7369554,7.4215169
25193382@7.4214061/43.7369133,43.7369133,7.4214061
25193394@7.4213038/43.7368530,43.736853,7.4213038
25193390@7.4211593/43.7367707,43.7367707,7.4211593
1759785725@7.4236192/43.7303334,43.7303334,7.4236192
2132084774@7.4237137/43.7302188,43.7302188,7.4237137
9983257551@7.4237418/43.7301857,43.7301857,7.4237418
25181845@7.4237595/43.7301648,43.7301648,7.4237595
25182446@7.4249790/43.7315062,43.7315062,7.424979
1079750237@7.4248118/43.7314569,43.7314569,7.4248118
1868334347@7.4242846/43.7313189,43.7313189,7.4242846
25182815@7.4241358/43.7312799,43.7312799,7.4241358
384587170@7.4280458/43.7332532,43.7332532,7.4280458
9447253660@7.4279876/43.7332581,43.7332581,7.4279876
1759785741@7.4279148/43.7332569,43.7332569,7.4279148
1759785742@7.4278571/43.7332453,43.7332453,7.4278571
9447253661@7.4278012/43.7332271,43.7332271,7.4278012
9447253662@7.4277475/43.7331980,43.733198,7.4277475
1759785743@7.4276933/43.7331570,43.733157,7.4276933
9447253659@7.4276483/43.7331147,43.7331147,7.4276483
9447253663@7.4276362/43.7331031,43.7331031,7.4276362
7779252654@7.4275917/43.7330544,43.7330544,7.4275917
25191502@7.4275506/43.7329977,43.7329977,7.4275506
273246269@7.4301265/43.7411082,43.7411082,7.4301265
1720684443@7.4301831/43.7411202,43.7411202,7.4301831
273246213@7.4302371/43.7411395,43.7411395,7.4302371
1720684445@7.4302895/43.7411671,43.7411671,7.4302895
1736939702@7.4303330/43.7411999,43.7411999,7.430333
1720684447@7.4303646/43.7412301,43.7412301,7.4303646
1736939704@7.4303944/43.7412710,43.741271,7.4303944
273246214@7.4304202/43.7413155,43.7413155,7.4304202
25240089@7.4256731/43.7405657,43.7405657,7.4256731
3013026474@7.4257024/43.7406200,43.74062,7.4257024
4938969816@7.4257237/43.7406606,43.7406606,7.4257237
4938969817@7.4257717/43.7407282,43.7407282,7.4257717
4938969819@7.4258150/43.7407942,43.7407942,7.425815
4938969818@7.4258535/43.7408464,43.7408464,7.4258535
252417671@7.4258950/43.7408945,43.7408945,7.425895
272637729@7.4259510/43.7409504,43.7409504,7.425951
21917308@7.4259854/43.7409847,43.7409847,7.4259854
21918450@7.4292417/43.7449588,43.7449588,7.4292417
1685108373@7.4292595/43.7449991,43.7449991,7.4292595
1685108389@7.4292849/43.7450455,43.7450455,7.4292849
2189614151@7.4294634/43.7454320,43.745432,7.4294634
1685108397@7.4294832/43.7454716,43.7454716,7.4294832
1868723924@7.4295473/43.7455587,43.7455587,7.4295473
1868723951@7.4295803/43.7455897,43.7455897,7.4295803
21914339@7.4215881/43.7367969,43.7367969,7.4215881
1726583808@7.4216573/43.7368515,43.7368515,7.4216573
1738360276@7.4217461/43.7369027,43.7369027,7.4217461
21915639@7.4256003/43.7404449,43.7404449,7.4256003
25240089@7.4256731/43.7405657,43.7405657,7.4256731
21917586@7.4239342/43.7399395,43.7399395,7.4239342
8258594203@7.4238573/43.7399010,43.739901,7.4238573
1699777605@7.4237340/43.7398532,43.7398532,7.423734
4937466467@7.4230715/43.7396353,43.7396353,7.4230715
258071990@7.4229605/43.7395991,43.7395991,7.4229605
252458631@7.4228727/43.7395683,43.7395683,7.4228727
1774994951@7.4226544/43.7395012,43.7395012,7.4226544
21917628@7.4224181/43.7394303,43.7394303,7.4224181
9404246801@7.4219070/43.7392668,43.7392668,7.421907
9404246802@7.4209942/43.7389632,43.7389632,7.4209942
3883559330@7.4205220/43.7387999,43.7387999,7.420522
6845638316@7.4204493/43.7387784,43.7387784,7.4204493
5113902830@7.4203678/43.7387591,43.7387591,7.4203678
3883559327@7.4202032/43.7387506,43.7387506,7.4202032
7002639143@7.4200898/43.7387517,43.7387517,7.4200898
3883559329@7.4200043/43.7387594,43.7387594,7.4200043
25201044@7.4135189/43.7316586,43.7316586,7.4135189
1696714150@7.4134919/43.7317725,43.7317725,7.4134919
11178305842@7.4134862/43.7318472,43.7318472,7.4134862
1696714161@7.4134796/43.7319137,43.7319137,7.4134796
1868723949@7.4268674/43.7416515,43.7416515,7.4268674
8829633357@7.4269943/43.7417123,43.7417123,7.4269943
967714522@7.4270700/43.7417660,43.741766,7.42707
967714525@7.4271554/43.7418279,43.7418279,7.4271554
267985082@7.4274470/43.7420288,43.7420288,7.427447
1079750810@7.4277763/43.7422440,43.742244,7.4277763
21918329@7.4278891/43.7423616,43.7423616,7.4278891
9532495607@7.4279487/43.7424478,43.7424478,7.4279487
3460479142@7.4280040/43.7425474,43.7425474,7.428004
280489383@7.4280634/43.7426736,43.7426736,7.4280634
10723812913@7.4283162/43.7432086,43.7432086,7.4283162
